user_id,interests,activity_level
user_7911,"['investing', 'machine learning', 'data science']",low
user_7912,['art'],medium
user_7913,"['data science', 'startups']",high
user_7914,"['investing', 'business', 'web development', 'programming', 'health']",medium
user_7915,"['social media', 'javascript', 'photography', 'health']",medium
user_7916,['programming'],medium
user_7917,['investing'],medium
user_7918,['machine learning'],high
user_7919,"['marketing', 'ai', 'web development', 'javascript', 'startups']",medium
user_7920,"['javascript', 'technology']",high
user_7921,['machine learning'],high
user_7922,"['marketing', 'health', 'technology']",medium
user_7923,['web development'],low
user_7924,"['ai', 'javascript', 'health', 'marketing', 'data science']",high
user_7925,"['web development', 'technology']",medium
user_7926,"['fitness', 'business', 'marketing', 'social media', 'technology']",low
user_7927,['python'],low
user_7928,"['programming', 'investing']",high
user_7929,"['fitness', 'marketing', 'programming', 'data science', 'python']",medium
user_7930,"['data science', 'social media', 'machine learning']",medium
user_7931,"['programming', 'marketing', 'photography', 'web development', 'technology']",low
user_7932,"['finance', 'art']",low
user_7933,['fitness'],medium
user_7934,"['javascript', 'startups', 'food', 'art', 'business']",medium
user_7935,"['startups', 'finance', 'photography']",low
user_7936,['finance'],low
user_7937,"['food', 'investing']",low
user_7938,"['art', 'javascript', 'travel']",low
user_7939,"['marketing', 'python', 'photography', 'ai', 'web development']",low
user_7940,"['fitness', 'health', 'web development', 'investing']",high
user_7941,"['investing', 'business', 'social media', 'startups']",high
user_7942,"['startups', 'investing']",high
user_7943,"['photography', 'health', 'python', 'fitness', 'ai']",medium
user_7944,"['machine learning', 'web development']",low
user_7945,"['ai', 'travel', 'food', 'social media']",high
user_7946,"['programming', 'travel', 'business']",medium
user_7947,"['ai', 'investing', 'web development', 'business']",medium
user_7948,"['programming', 'social media']",medium
user_7949,['technology'],medium
user_7950,"['health', 'web development', 'marketing']",medium
user_7951,"['data science', 'health', 'social media', 'art', 'fitness']",low
user_7952,['business'],high
user_7953,"['technology', 'social media']",low
user_7954,"['business', 'javascript', 'web development', 'design', 'machine learning']",medium
user_7955,"['data science', 'programming', 'python']",high
user_7956,"['design', 'food']",medium
user_7957,"['startups', 'finance', 'machine learning']",low
user_7958,"['photography', 'design', 'data science']",medium
user_7959,"['marketing', 'fitness', 'social media', 'startups', 'ai']",low
user_7960,"['technology', 'photography', 'javascript', 'investing']",low
user_7961,['startups'],medium
user_7962,"['health', 'finance', 'travel']",high
user_7963,"['finance', 'photography']",high
user_7964,"['web development', 'ai']",low
user_7965,"['photography', 'social media', 'business', 'investing', 'web development']",medium
user_7966,['web development'],low
user_7967,"['finance', 'programming']",medium
user_7968,"['food', 'javascript', 'fitness']",low
user_7969,"['investing', 'travel']",low
user_7970,['javascript'],medium
user_7971,"['ai', 'social media', 'python', 'fitness', 'web development']",low
user_7972,['web development'],low
user_7973,['marketing'],low
user_7974,"['business', 'ai', 'fitness']",low
user_7975,"['food', 'fitness', 'programming', 'ai']",medium
user_7976,"['health', 'art', 'investing', 'business']",low
user_7977,['finance'],low
user_7978,['ai'],low
user_7979,"['photography', 'social media']",low
user_7980,['ai'],medium
user_7981,"['web development', 'fitness']",medium
user_7982,"['design', 'health', 'travel', 'fitness']",medium
user_7983,"['python', 'programming', 'fitness']",medium
user_7984,"['food', 'web development', 'travel', 'business', 'javascript']",medium
user_7985,"['photography', 'design', 'finance', 'fitness', 'javascript']",low
user_7986,"['photography', 'finance', 'food']",medium
user_7987,"['social media', 'art', 'ai', 'programming', 'food']",medium
user_7988,"['food', 'startups']",medium
user_7989,"['photography', 'python']",high
user_7990,"['finance', 'health', 'design', 'food']",high
user_7991,"['finance', 'javascript']",high
user_7992,"['art', 'data science', 'design', 'javascript']",low
user_7993,"['finance', 'web development', 'design', 'programming', 'technology']",low
user_7994,"['design', 'social media', 'health', 'photography', 'fitness']",medium
user_7995,"['art', 'health']",low
user_7996,"['javascript', 'social media']",high
user_7997,['programming'],medium
user_7998,"['investing', 'social media']",low
user_7999,"['fitness', 'investing', 'web development', 'technology', 'food']",low
user_8000,['javascript'],high
user_8001,"['design', 'investing', 'travel', 'fitness', 'art']",high
user_8002,"['finance', 'investing', 'travel']",high
user_8003,"['design', 'data science', 'fitness']",low
user_8004,"['art', 'finance']",medium
user_8005,"['python', 'marketing']",medium
user_8006,"['data science', 'finance', 'travel', 'startups', 'investing']",low
user_8007,"['marketing', 'art', 'data science', 'food', 'startups']",high
user_8008,"['data science', 'marketing', 'finance', 'art']",high
user_8009,"['business', 'python']",low
user_8010,"['fitness', 'health', 'technology', 'startups']",high
user_8011,"['travel', 'health', 'social media', 'ai', 'marketing']",low
user_8012,"['ai', 'photography', 'business', 'marketing', 'health']",high
user_8013,['travel'],low
user_8014,"['travel', 'data science', 'investing', 'fitness', 'programming']",low
user_8015,"['python', 'art', 'health']",medium
user_8016,['finance'],medium
user_8017,['data science'],medium
user_8018,"['ai', 'food', 'fitness']",high
user_8019,"['technology', 'travel']",low
user_8020,"['python', 'machine learning']",high
user_8021,"['fitness', 'health']",low
user_8022,"['python', 'web development', 'fitness']",high
user_8023,"['machine learning', 'ai', 'travel', 'programming', 'investing']",low
user_8024,['travel'],low
user_8025,"['data science', 'social media', 'ai', 'investing']",low
user_8026,"['business', 'fitness', 'ai']",high
user_8027,"['technology', 'design', 'web development', 'python']",low
user_8028,"['art', 'finance', 'technology', 'photography', 'business']",low
user_8029,"['art', 'design', 'food', 'ai']",low
user_8030,"['fitness', 'marketing']",medium
user_8031,['photography'],high
user_8032,"['programming', 'investing']",medium
user_8033,"['programming', 'health', 'fitness', 'social media']",medium
user_8034,"['fitness', 'ai', 'machine learning', 'social media']",medium
user_8035,['health'],medium
user_8036,"['art', 'travel', 'marketing', 'finance', 'health']",medium
user_8037,['design'],high
user_8038,"['programming', 'photography', 'social media', 'ai']",medium
user_8039,"['web development', 'business', 'startups', 'food', 'design']",medium
user_8040,"['business', 'marketing', 'startups', 'ai']",medium
user_8041,"['design', 'investing', 'data science', 'startups']",high
user_8042,"['fitness', 'photography', 'art']",medium
user_8043,"['startups', 'social media', 'business', 'web development', 'investing']",medium
user_8044,"['food', 'technology', 'fitness', 'javascript']",low
user_8045,['travel'],medium
user_8046,"['ai', 'food', 'javascript', 'social media']",high
user_8047,"['python', 'marketing', 'startups', 'technology', 'food']",high
user_8048,"['design', 'fitness', 'data science']",medium
user_8049,"['investing', 'social media']",high
user_8050,"['social media', 'health', 'programming', 'food']",high
user_8051,"['finance', 'design', 'travel']",medium
user_8052,"['python', 'design', 'health', 'food', 'travel']",medium
user_8053,"['art', 'business']",high
user_8054,"['health', 'design', 'web development', 'python']",medium
user_8055,"['programming', 'python']",medium
user_8056,"['photography', 'python', 'finance']",medium
user_8057,"['ai', 'python', 'travel', 'finance']",low
user_8058,"['startups', 'investing', 'photography', 'health']",low
user_8059,"['startups', 'travel']",medium
user_8060,"['photography', 'art', 'business', 'programming', 'finance']",low
user_8061,"['javascript', 'machine learning']",high
user_8062,"['social media', 'python']",medium
user_8063,['social media'],medium
user_8064,"['investing', 'photography', 'ai', 'technology']",low
user_8065,"['food', 'machine learning']",medium
user_8066,"['business', 'food', 'python', 'health']",low
user_8067,"['machine learning', 'social media']",low
user_8068,['python'],medium
user_8069,"['web development', 'investing', 'programming']",low
user_8070,['health'],medium
user_8071,"['art', 'marketing', 'technology']",low
user_8072,['programming'],low
user_8073,"['marketing', 'python', 'travel', 'technology']",high
user_8074,"['photography', 'python', 'marketing', 'design']",high
user_8075,['investing'],low
user_8076,"['social media', 'travel', 'photography']",low
user_8077,"['data science', 'social media']",medium
user_8078,"['web development', 'business', 'art']",medium
user_8079,"['social media', 'data science', 'photography', 'technology']",low
user_8080,"['design', 'technology', 'health', 'machine learning']",low
user_8081,"['programming', 'art']",low
user_8082,"['investing', 'machine learning', 'programming', 'business']",medium
user_8083,"['javascript', 'investing']",high
user_8084,"['ai', 'marketing', 'investing']",low
user_8085,"['investing', 'art', 'programming']",high
user_8086,"['fitness', 'web development']",low
user_8087,"['machine learning', 'python']",medium
user_8088,['investing'],medium
user_8089,"['technology', 'web development', 'investing']",low
user_8090,"['ai', 'technology', 'programming', 'startups', 'food']",low
user_8091,"['machine learning', 'javascript', 'social media', 'photography']",low
user_8092,"['startups', 'ai', 'travel']",low
user_8093,"['ai', 'startups', 'business']",medium
user_8094,"['finance', 'travel', 'fitness', 'art']",low
user_8095,['business'],high
user_8096,"['art', 'design', 'javascript', 'business']",low
user_8097,"['python', 'ai', 'technology']",medium
user_8098,"['technology', 'art']",low
user_8099,"['social media', 'finance']",low
user_8100,"['startups', 'python', 'machine learning']",low
user_8101,"['fitness', 'design']",low
user_8102,"['python', 'travel', 'design']",medium
user_8103,"['data science', 'web development', 'art', 'investing']",medium
user_8104,"['web development', 'social media']",low
user_8105,['food'],high
user_8106,"['design', 'health']",medium
user_8107,"['web development', 'ai', 'machine learning', 'python']",medium
user_8108,['fitness'],medium
user_8109,"['photography', 'programming']",high
user_8110,"['python', 'technology', 'travel', 'investing', 'machine learning']",low
user_8111,"['finance', 'ai']",low
user_8112,"['programming', 'machine learning']",low
user_8113,"['ai', 'programming', 'business', 'machine learning']",high
user_8114,"['art', 'social media']",low
user_8115,['social media'],low
user_8116,"['business', 'programming', 'photography', 'javascript', 'investing']",medium
user_8117,"['investing', 'art', 'fitness', 'health']",high
user_8118,"['art', 'food', 'python']",low
user_8119,"['design', 'data science', 'python', 'programming']",low
user_8120,"['startups', 'social media']",low
user_8121,"['design', 'python', 'ai', 'photography', 'travel']",medium
user_8122,"['health', 'travel', 'javascript', 'ai', 'programming']",low
user_8123,['startups'],medium
user_8124,"['travel', 'web development']",low
user_8125,"['photography', 'marketing']",medium
user_8126,"['python', 'ai', 'programming']",medium
user_8127,"['art', 'social media', 'travel', 'technology', 'data science']",high
user_8128,"['startups', 'design', 'travel']",medium
user_8129,"['technology', 'art', 'machine learning']",high
user_8130,"['travel', 'web development', 'health', 'technology', 'investing']",medium
user_8131,"['programming', 'travel', 'fitness', 'python', 'ai']",low
user_8132,"['investing', 'machine learning', 'startups']",high
user_8133,"['technology', 'fitness', 'programming', 'photography']",low
user_8134,"['photography', 'design']",low
user_8135,"['machine learning', 'art', 'data science', 'business', 'ai']",low
user_8136,['finance'],low
user_8137,['programming'],high
user_8138,"['web development', 'health']",high
user_8139,['photography'],high
user_8140,"['investing', 'web development']",medium
user_8141,"['health', 'marketing']",high
user_8142,"['technology', 'investing']",high
user_8143,"['travel', 'business', 'marketing', 'machine learning']",low
user_8144,"['travel', 'health', 'art', 'photography', 'food']",medium
user_8145,['design'],low
user_8146,"['marketing', 'finance', 'javascript', 'python']",low
user_8147,"['startups', 'technology', 'data science', 'javascript']",high
user_8148,"['social media', 'business']",low
user_8149,"['web development', 'art', 'startups', 'finance']",low
user_8150,['web development'],medium
user_8151,"['investing', 'art', 'finance', 'health', 'business']",high
user_8152,"['photography', 'social media']",high
user_8153,['machine learning'],high
user_8154,"['ai', 'python', 'food', 'marketing']",high
user_8155,"['programming', 'design', 'data science', 'web development']",medium
user_8156,"['technology', 'programming', 'travel']",low
user_8157,"['photography', 'food', 'machine learning', 'ai']",medium
user_8158,"['web development', 'fitness', 'technology', 'python', 'ai']",high
user_8159,"['technology', 'ai', 'investing', 'finance']",low
user_8160,"['data science', 'startups', 'business', 'social media', 'travel']",medium
user_8161,"['design', 'travel', 'food', 'python']",high
user_8162,"['machine learning', 'ai']",high
user_8163,"['food', 'marketing', 'photography', 'python', 'health']",medium
user_8164,"['art', 'data science']",low
user_8165,['art'],high
user_8166,"['business', 'design']",low
user_8167,"['social media', 'ai', 'fitness', 'finance']",high
user_8168,"['health', 'fitness', 'social media']",high
user_8169,"['programming', 'ai', 'health', 'photography', 'javascript']",high
user_8170,"['health', 'javascript']",high
user_8171,"['fitness', 'photography']",medium
user_8172,"['design', 'marketing', 'social media', 'investing']",low
user_8173,"['python', 'web development']",medium
user_8174,['programming'],high
user_8175,"['fitness', 'technology', 'web development', 'travel']",medium
user_8176,['javascript'],low
user_8177,"['python', 'business', 'data science', 'programming', 'startups']",low
user_8178,['health'],medium
user_8179,"['technology', 'startups']",high
user_8180,"['art', 'business']",medium
user_8181,"['python', 'business', 'machine learning', 'ai']",low
user_8182,"['photography', 'investing', 'marketing']",high
user_8183,"['photography', 'technology', 'finance']",high
user_8184,"['travel', 'art', 'machine learning', 'web development', 'programming']",medium
user_8185,['web development'],high
user_8186,['art'],low
user_8187,"['javascript', 'data science', 'technology']",low
user_8188,"['python', 'data science', 'finance', 'health']",low
user_8189,"['programming', 'social media', 'design', 'ai']",high
user_8190,"['investing', 'photography', 'startups', 'social media']",low
user_8191,['programming'],medium
user_8192,"['social media', 'web development', 'ai', 'travel', 'fitness']",high
user_8193,"['marketing', 'javascript', 'art', 'web development']",high
user_8194,"['social media', 'health', 'food', 'marketing']",high
user_8195,"['python', 'technology']",high
user_8196,"['technology', 'travel', 'fitness', 'design', 'machine learning']",high
user_8197,"['machine learning', 'business', 'technology']",medium
user_8198,"['data science', 'programming', 'startups', 'investing', 'fitness']",medium
user_8199,['social media'],low
user_8200,"['fitness', 'web development']",high
user_8201,['social media'],medium
user_8202,"['data science', 'web development', 'social media']",low
user_8203,"['travel', 'machine learning', 'python']",high
user_8204,"['data science', 'design']",low
user_8205,"['technology', 'art', 'photography', 'design']",medium
user_8206,"['python', 'travel', 'technology', 'finance']",low
user_8207,"['health', 'food', 'social media', 'technology', 'design']",high
user_8208,"['startups', 'food', 'business', 'health']",high
user_8209,"['social media', 'machine learning', 'art', 'fitness', 'javascript']",high
user_8210,"['ai', 'food', 'programming']",medium
user_8211,"['health', 'food', 'finance', 'web development', 'social media']",medium
user_8212,"['art', 'investing', 'technology', 'marketing']",medium
user_8213,"['startups', 'web development']",low
user_8214,"['machine learning', 'marketing']",low
user_8215,"['ai', 'travel']",low
user_8216,"['startups', 'finance', 'ai', 'data science']",medium
user_8217,"['finance', 'marketing', 'programming', 'food', 'art']",high
user_8218,['web development'],high
user_8219,['design'],medium
user_8220,"['technology', 'travel', 'health', 'art', 'javascript']",high
user_8221,"['photography', 'finance', 'web development']",high
user_8222,"['business', 'investing']",high
user_8223,"['health', 'startups', 'web development']",medium
user_8224,"['technology', 'social media', 'marketing', 'design', 'business']",medium
user_8225,['ai'],low
user_8226,"['photography', 'technology', 'food', 'javascript']",low
user_8227,"['photography', 'technology']",medium
user_8228,"['social media', 'fitness']",high
user_8229,"['programming', 'startups', 'data science']",medium
user_8230,"['technology', 'ai']",low
user_8231,"['ai', 'design', 'marketing', 'business', 'finance']",medium
user_8232,['health'],low
user_8233,"['marketing', 'javascript']",medium
user_8234,"['investing', 'business']",medium
user_8235,"['startups', 'data science']",low
user_8236,"['social media', 'health', 'startups', 'photography', 'travel']",low
user_8237,"['food', 'business', 'marketing']",medium
user_8238,"['design', 'photography', 'art', 'social media']",medium
user_8239,"['data science', 'marketing']",medium
user_8240,"['business', 'ai']",medium
user_8241,"['startups', 'art', 'fitness', 'design', 'investing']",medium
user_8242,"['web development', 'design', 'health']",low
user_8243,"['machine learning', 'business', 'marketing', 'python', 'ai']",low
user_8244,['business'],high
user_8245,"['social media', 'marketing', 'design', 'javascript', 'investing']",medium
user_8246,['design'],high
user_8247,"['food', 'python', 'investing', 'finance', 'startups']",medium
user_8248,"['photography', 'social media', 'investing']",high
user_8249,['data science'],low
user_8250,['design'],low
user_8251,"['web development', 'art']",medium
user_8252,"['programming', 'business', 'health', 'finance', 'photography']",medium
user_8253,"['python', 'startups', 'design', 'technology', 'health']",high
user_8254,"['data science', 'ai', 'technology', 'investing']",high
user_8255,"['fitness', 'startups']",medium
user_8256,"['web development', 'health', 'design', 'machine learning']",high
user_8257,"['javascript', 'photography', 'marketing']",medium
user_8258,"['python', 'art', 'social media', 'data science']",low
user_8259,"['javascript', 'photography', 'programming']",low
user_8260,"['investing', 'photography']",low
user_8261,"['startups', 'ai']",high
user_8262,"['health', 'design', 'fitness']",low
user_8263,"['web development', 'fitness', 'programming']",medium
user_8264,"['machine learning', 'photography', 'health', 'technology', 'investing']",low
user_8265,"['finance', 'javascript', 'machine learning', 'programming', 'health']",medium
user_8266,"['food', 'technology', 'social media', 'web development', 'business']",high
user_8267,"['design', 'programming', 'health', 'fitness', 'python']",low
user_8268,['travel'],medium
user_8269,"['python', 'design', 'programming', 'food']",high
user_8270,"['ai', 'health', 'python', 'food', 'web development']",low
user_8271,"['programming', 'art', 'food', 'travel']",medium
user_8272,"['startups', 'photography']",medium
user_8273,['finance'],low
user_8274,"['machine learning', 'finance', 'fitness', 'web development']",high
user_8275,"['business', 'ai', 'web development']",low
user_8276,"['ai', 'technology', 'startups', 'travel', 'investing']",low
user_8277,"['design', 'fitness', 'finance', 'marketing']",high
user_8278,['travel'],medium
user_8279,"['travel', 'machine learning']",low
user_8280,"['business', 'art', 'design', 'fitness']",low
user_8281,"['investing', 'social media', 'finance', 'fitness', 'photography']",medium
user_8282,"['startups', 'food', 'machine learning', 'technology', 'javascript']",high
user_8283,"['machine learning', 'finance', 'ai']",medium
user_8284,"['python', 'finance', 'food', 'startups', 'design']",low
user_8285,"['art', 'machine learning', 'business', 'python']",high
user_8286,"['web development', 'programming', 'startups', 'machine learning']",medium
user_8287,"['data science', 'art', 'javascript', 'machine learning', 'marketing']",low
user_8288,"['fitness', 'ai', 'health', 'food']",medium
user_8289,"['food', 'technology', 'travel', 'art']",low
user_8290,"['finance', 'investing']",high
user_8291,"['photography', 'travel']",high
user_8292,['python'],low
user_8293,"['machine learning', 'ai']",high
user_8294,"['ai', 'photography']",low
user_8295,"['machine learning', 'web development']",high
user_8296,"['design', 'technology', 'art']",medium
user_8297,"['health', 'marketing', 'data science', 'programming']",medium
user_8298,"['technology', 'ai', 'investing', 'food', 'art']",high
user_8299,"['social media', 'javascript', 'food', 'data science']",high
user_8300,"['machine learning', 'art', 'business', 'programming', 'health']",high
user_8301,['business'],high
user_8302,"['startups', 'web development', 'programming', 'fitness']",low
user_8303,"['travel', 'health']",medium
user_8304,"['business', 'python']",low
user_8305,"['python', 'web development', 'food']",medium
user_8306,"['technology', 'web development', 'programming', 'javascript']",medium
user_8307,['fitness'],medium
user_8308,"['social media', 'programming', 'art']",medium
user_8309,"['photography', 'finance', 'design', 'web development']",high
user_8310,"['travel', 'art']",low
user_8311,"['data science', 'design', 'photography', 'python', 'health']",medium
user_8312,"['art', 'programming', 'photography', 'data science', 'social media']",high
user_8313,['design'],high
user_8314,"['travel', 'investing', 'web development']",high
user_8315,"['social media', 'investing']",low
user_8316,['marketing'],low
user_8317,"['health', 'fitness', 'ai', 'javascript', 'business']",medium
user_8318,"['investing', 'startups', 'technology']",low
user_8319,"['design', 'art', 'investing']",medium
user_8320,"['web development', 'programming', 'investing', 'ai']",medium
user_8321,['data science'],medium
user_8322,"['investing', 'machine learning', 'photography', 'marketing']",low
user_8323,['startups'],low
user_8324,['web development'],low
user_8325,['business'],low
user_8326,"['finance', 'programming']",low
user_8327,"['art', 'programming', 'ai', 'marketing', 'photography']",medium
user_8328,"['investing', 'fitness']",high
user_8329,['food'],medium
user_8330,"['javascript', 'fitness', 'web development', 'python']",medium
user_8331,"['machine learning', 'travel']",high
user_8332,"['marketing', 'javascript', 'python']",low
user_8333,"['javascript', 'design', 'python', 'business', 'finance']",medium
user_8334,"['python', 'data science', 'fitness', 'technology']",medium
user_8335,"['health', 'startups', 'social media']",medium
user_8336,"['technology', 'programming', 'startups', 'finance']",low
user_8337,"['technology', 'art', 'finance', 'photography']",high
user_8338,"['marketing', 'technology', 'business', 'food', 'photography']",high
user_8339,"['art', 'fitness']",low
user_8340,"['python', 'photography', 'food']",medium
user_8341,"['health', 'design', 'art']",low
user_8342,['social media'],low
user_8343,"['social media', 'javascript', 'design']",medium
user_8344,"['finance', 'technology']",medium
user_8345,"['business', 'marketing', 'ai', 'finance', 'health']",medium
user_8346,"['technology', 'business', 'python', 'fitness']",high
user_8347,"['finance', 'art']",low
user_8348,"['technology', 'health', 'programming']",low
user_8349,"['web development', 'health', 'javascript', 'startups', 'data science']",high
user_8350,"['design', 'travel', 'food', 'data science']",high
user_8351,"['health', 'art']",low
user_8352,"['finance', 'technology']",low
user_8353,"['business', 'social media']",medium
user_8354,"['social media', 'web development', 'food', 'business', 'finance']",high
user_8355,['web development'],low
user_8356,"['ai', 'web development']",low
user_8357,['travel'],low
user_8358,['food'],low
user_8359,"['art', 'data science', 'python', 'marketing']",high
user_8360,"['social media', 'photography', 'design']",medium
user_8361,"['ai', 'web development', 'social media', 'data science']",high
user_8362,"['web development', 'technology', 'marketing', 'python']",medium
user_8363,"['investing', 'business', 'javascript', 'finance', 'food']",high
user_8364,"['finance', 'design', 'startups', 'marketing', 'machine learning']",low
user_8365,"['startups', 'finance']",high
user_8366,"['travel', 'javascript']",high
user_8367,"['marketing', 'web development', 'ai', 'art', 'programming']",high
user_8368,"['finance', 'travel', 'photography']",high
user_8369,"['social media', 'technology', 'ai']",low
user_8370,"['business', 'art', 'travel', 'investing', 'photography']",medium
user_8371,['investing'],medium
user_8372,"['technology', 'finance', 'python', 'data science']",low
user_8373,"['startups', 'business', 'web development', 'photography']",medium
user_8374,"['machine learning', 'health', 'python', 'travel', 'ai']",low
user_8375,['design'],low
user_8376,['design'],low
user_8377,"['health', 'ai', 'programming', 'machine learning', 'python']",medium
user_8378,"['machine learning', 'travel', 'fitness', 'art', 'business']",high
user_8379,"['javascript', 'finance']",high
user_8380,['finance'],high
user_8381,"['health', 'javascript', 'data science', 'fitness', 'web development']",medium
user_8382,['food'],high
user_8383,['web development'],high
user_8384,"['investing', 'technology', 'web development', 'health']",medium
user_8385,"['finance', 'travel', 'python', 'programming', 'business']",low
user_8386,"['food', 'technology', 'business', 'machine learning', 'art']",high
user_8387,"['machine learning', 'social media', 'health', 'startups', 'art']",low
user_8388,"['travel', 'food', 'health']",high
user_8389,['technology'],high
user_8390,"['photography', 'social media']",medium
user_8391,"['finance', 'javascript']",low
user_8392,"['data science', 'fitness', 'machine learning', 'ai', 'javascript']",medium
user_8393,"['machine learning', 'technology']",medium
user_8394,"['python', 'health', 'investing', 'marketing']",low
user_8395,['programming'],high
user_8396,"['investing', 'food', 'startups', 'ai']",medium
user_8397,"['food', 'programming', 'marketing', 'fitness']",medium
user_8398,"['art', 'finance', 'javascript', 'design']",medium
user_8399,['ai'],medium
user_8400,"['design', 'machine learning', 'photography', 'programming', 'investing']",medium
user_8401,"['web development', 'data science', 'fitness', 'photography', 'investing']",low
user_8402,"['design', 'data science']",high
user_8403,"['javascript', 'fitness', 'startups']",low
user_8404,"['social media', 'machine learning']",medium
user_8405,"['programming', 'python']",low
user_8406,['ai'],low
user_8407,"['technology', 'travel', 'social media', 'python', 'design']",medium
user_8408,"['photography', 'travel', 'social media', 'food']",low
user_8409,"['data science', 'finance', 'ai']",low
user_8410,['technology'],low
user_8411,"['health', 'art']",low
user_8412,"['design', 'social media', 'python']",high
user_8413,"['business', 'investing', 'javascript', 'startups', 'data science']",medium
user_8414,"['data science', 'photography', 'ai', 'food', 'web development']",high
user_8415,"['investing', 'python']",high
user_8416,"['health', 'python', 'javascript', 'food', 'finance']",low
user_8417,"['data science', 'art']",low
user_8418,"['data science', 'marketing', 'finance', 'web development', 'technology']",low
user_8419,"['startups', 'business']",high
user_8420,"['investing', 'travel', 'photography', 'javascript', 'design']",medium
user_8421,"['machine learning', 'web development', 'startups', 'data science', 'photography']",medium
user_8422,"['programming', 'data science', 'web development']",low
user_8423,"['health', 'programming', 'technology', 'javascript', 'food']",medium
user_8424,"['health', 'art']",high
user_8425,"['travel', 'ai', 'startups', 'machine learning']",medium
user_8426,"['health', 'web development']",high
user_8427,"['investing', 'marketing', 'ai', 'technology']",high
user_8428,"['art', 'machine learning', 'business', 'photography']",high
user_8429,"['photography', 'travel', 'fitness', 'art', 'startups']",medium
user_8430,"['technology', 'programming', 'finance', 'social media', 'photography']",medium
user_8431,['social media'],high
user_8432,"['health', 'photography', 'startups', 'finance']",medium
user_8433,"['food', 'art', 'startups', 'health', 'python']",medium
user_8434,"['food', 'javascript', 'travel', 'business']",medium
user_8435,"['design', 'technology', 'startups']",low
user_8436,['marketing'],low
user_8437,['investing'],high
user_8438,"['data science', 'technology', 'marketing', 'javascript', 'health']",low
user_8439,"['social media', 'investing']",medium
user_8440,"['programming', 'technology', 'photography']",high
user_8441,['finance'],high
user_8442,['food'],medium
user_8443,"['photography', 'python']",medium
user_8444,"['marketing', 'social media']",medium
user_8445,['social media'],low
user_8446,"['finance', 'health']",medium
user_8447,"['technology', 'web development']",low
user_8448,"['art', 'fitness']",low
user_8449,"['javascript', 'health']",low
user_8450,"['social media', 'ai', 'finance', 'data science']",low
user_8451,"['marketing', 'finance', 'technology', 'business']",low
user_8452,['social media'],high
user_8453,['javascript'],high
user_8454,"['ai', 'startups', 'travel', 'design']",medium
user_8455,"['social media', 'ai', 'photography', 'javascript', 'technology']",medium
user_8456,"['technology', 'travel', 'fitness']",high
user_8457,['programming'],medium
user_8458,"['health', 'python', 'marketing']",low
user_8459,['javascript'],low
user_8460,"['art', 'investing', 'finance']",low
user_8461,"['marketing', 'design']",medium
user_8462,"['marketing', 'travel', 'food', 'machine learning', 'finance']",high
user_8463,"['ai', 'social media', 'programming']",high
user_8464,"['programming', 'design']",high
user_8465,"['startups', 'design', 'ai', 'health', 'technology']",high
user_8466,"['business', 'marketing']",low
user_8467,['business'],high
user_8468,"['art', 'fitness', 'food', 'startups']",low
user_8469,"['javascript', 'machine learning', 'food', 'fitness', 'web development']",medium
user_8470,"['javascript', 'health', 'social media', 'business']",low
user_8471,"['startups', 'web development', 'food']",medium
user_8472,"['design', 'marketing', 'ai', 'javascript']",low
user_8473,['finance'],medium
user_8474,"['design', 'javascript', 'art']",medium
user_8475,"['travel', 'javascript', 'photography', 'health', 'investing']",high
user_8476,"['health', 'programming', 'technology', 'fitness']",medium
user_8477,"['marketing', 'business']",high
user_8478,['photography'],low
user_8479,"['startups', 'machine learning']",medium
user_8480,"['machine learning', 'finance', 'photography', 'business', 'food']",medium
user_8481,"['investing', 'technology', 'fitness', 'food', 'social media']",medium
user_8482,"['travel', 'ai']",low
user_8483,"['photography', 'travel', 'food', 'social media']",medium
user_8484,"['javascript', 'design', 'technology']",low
user_8485,"['business', 'python', 'investing', 'technology', 'data science']",low
user_8486,"['machine learning', 'startups']",low
user_8487,['investing'],low
user_8488,"['food', 'javascript', 'programming', 'technology', 'python']",medium
user_8489,"['investing', 'marketing']",high
user_8490,"['food', 'finance', 'web development']",high
user_8491,"['ai', 'data science', 'web development', 'art', 'food']",medium
user_8492,"['data science', 'photography']",high
user_8493,"['startups', 'marketing', 'python']",low
user_8494,"['ai', 'data science']",low
user_8495,"['technology', 'web development', 'health']",high
user_8496,"['marketing', 'technology', 'design']",high
user_8497,"['ai', 'startups', 'business']",high
user_8498,"['fitness', 'data science', 'travel', 'programming']",high
user_8499,"['programming', 'design', 'social media', 'startups', 'python']",high
user_8500,"['programming', 'food', 'social media', 'design']",low
user_8501,['web development'],medium
user_8502,['art'],high
user_8503,['fitness'],low
user_8504,['investing'],high
user_8505,"['design', 'machine learning']",high
user_8506,"['investing', 'photography', 'programming']",medium
user_8507,"['art', 'finance', 'programming']",medium
user_8508,"['business', 'technology', 'food', 'machine learning']",low
user_8509,"['photography', 'social media', 'programming', 'finance', 'investing']",medium
user_8510,"['business', 'technology']",medium
user_8511,"['travel', 'python', 'fitness']",low
user_8512,"['fitness', 'machine learning', 'investing', 'technology', 'ai']",medium
user_8513,"['travel', 'investing', 'programming', 'startups']",medium
user_8514,"['health', 'social media']",medium
user_8515,"['health', 'design', 'javascript', 'web development']",low
user_8516,"['travel', 'ai', 'finance', 'data science']",high
user_8517,['machine learning'],high
